repo,classFileName,methodStartIdx,methodStopIdx,dot_idx
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,939
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,865
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,775
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1459
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1400
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1310
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1232
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1190
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1055
maciejwalkowiak/spring-boot-startup-report,startup-report/src/main/java/com/maciejwalkowiak/spring/boot/startup/TimelineFactory.java,704,1475,1019
nackily/imglib,pipe/src/main/java/cn/pipe/in/AbstractGifSource.java,2169,2749,2560
nackily/imglib,pipe/src/main/java/cn/pipe/in/AbstractGifSource.java,2169,2749,2415
nackily/imglib,pipe/src/main/java/cn/pipe/in/AbstractGifSource.java,2169,2749,2314
nackily/imglib,core/src/main/java/cn/core/strategy/mode/AbstractGrayingStrategy.java,359,933,881
nackily/imglib,core/src/main/java/cn/core/strategy/mode/AbstractGrayingStrategy.java,359,933,587
nackily/imglib,core/src/main/java/cn/core/strategy/mode/AbstractGrayingStrategy.java,359,933,464
nackily/imglib,core/src/main/java/cn/core/strategy/mode/AbstractGrayingStrategy.java,359,933,432
nackily/imglib,core/src/main/java/cn/core/strategy/mode/AbstractGrayingStrategy.java,359,933,380
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2620
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2448
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2373
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2277
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2146
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,2048
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,1714
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,1640
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/ActionCommandHandler.java,1425,2650,1488
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2808
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2767
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2626
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2576
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2565
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuSplitIter.java,2445,2898,2516
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,9593,10046,9896
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,9593,10046,9874
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,9593,10046,9838
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,9593,10046,9810
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,991,1538,1521
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,991,1538,1476
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,991,1538,1429
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuPathUtil.java,1762,2000,1967
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuPathUtil.java,1762,2000,1929
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2848
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2763
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2532
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2335
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2322
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2266
iohao/ioGame,net-bolt/bolt-core/src/main/java/com/iohao/game/bolt/broker/core/common/DefaultUserProcessorExecutorStrategy.java,1708,3031,2175
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3008,3465,3356
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3008,3465,3346
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3008,3465,3075
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3008,3465,3065
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuFileUtil.java,2291,2454,2371
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/DefaultActionCommandFlowExecute.java,1192,2769,2742
iohao/ioGame,common/common-core/src/main/java/com/iohao/game/action/skeleton/core/DefaultActionCommandFlowExecute.java,1192,2769,2592
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,3288
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,3180
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,3126
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,3021
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2846
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2481
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2395
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2233
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2111
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/processor/RequestCollectExternalMessageExternalProcessor.java,1968,3320,2000
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuTextFinder.java,524,858,810
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuTextFinder.java,524,858,791
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuTextFinder.java,524,858,735
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,4171
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,4036
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3994
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3816
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3795
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3754
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3733
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3655
iohao/ioGame,widget/light-log/src/main/java/com/iohao/game/common/log/factory/LoggerSpaceFactory4CommonsLoggingBuilder.java,3562,4448,3622
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2392
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2371
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2327
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2254
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2194
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2181
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2131
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,2044
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,1999
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/ext/impl/AttachmentExternalBizRegion.java,1858,2439,1922
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,7086,7362,7307
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,7086,7362,7253
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,7086,7362,7235
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,7086,7362,7206
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/option/ServerBootstrapEventLoopGroupOptionForLinux.java,1461,1714,1676
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/option/ServerBootstrapEventLoopGroupOptionForLinux.java,1461,1714,1518
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/option/ServerBootstrapEventLoopGroupOptionForLinux.java,1461,1714,1505
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuCopyVisitor.java,864,1305,1290
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuCopyVisitor.java,864,1305,1149
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuCopyVisitor.java,864,1305,1042
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/initializer/ExternalChannelInitializerCallbackTcp.java,1561,2370,2339
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/initializer/ExternalChannelInitializerCallbackTcp.java,1561,2370,2234
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/initializer/ExternalChannelInitializerCallbackTcp.java,1561,2370,1782
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/initializer/ExternalChannelInitializerCallbackTcp.java,1561,2370,1734
iohao/ioGame,net-bolt/bolt-external/src/main/java/com/iohao/game/bolt/broker/client/external/bootstrap/initializer/ExternalChannelInitializerCallbackTcp.java,1561,2370,1619
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuStrUtil.java,6824,7005,6957
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuBase16Codec.java,332,705,362
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuClassPathResource.java,1970,2214,2120
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuClassPathResource.java,1970,2214,2101
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuClassPathResource.java,1970,2214,2056
iohao/ioGame,widget/other-tool/src/main/java/com/iohao/game/common/kit/hutool/HuClassPathResource.java,1970,2214,2014
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5528
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5516
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5422
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5411
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5235
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5200
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,5147,5584,5193
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,693,989,942
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,693,989,898
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,693,989,855
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,693,989,805
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,3064
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2981
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2972
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2910
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2871
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2837
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2829
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2759
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/dept/model/DeptModel.java,2594,3108,2668
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/domain/permission/DataPermissionCheckerFactory.java,2073,2671,2212
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/domain/permission/DataPermissionCheckerFactory.java,2073,2671,2198
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/domain/permission/DataPermissionCheckerFactory.java,1487,1989,1537
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4425
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4371
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4362
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4126
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4117
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,4025
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,3930
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,3812
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,3789
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/file/FileUploadUtils.java,3731,4481,3769
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1536
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1487
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1436
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1390
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1342
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1300
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1258
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/cache/map/MapCache.java,1176,1553,1215
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4996
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4964
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4920
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4878
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4846
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,4781,5044,4803
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,2966,3172,3123
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,2966,3172,3003
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,951
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,937
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,847
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,833
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,815
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,757
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/web/service/MenuPermissionService.java,627,991,648
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,1093,1456,1401
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,1093,1456,1369
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,1093,1456,1320
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,1093,1456,1277
valarchie/AgileBoot-Back-End,agileboot-infrastructure/src/main/java/com/agileboot/infrastructure/config/FilterConfig.java,1093,1456,1216
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,3840,4346,4111
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,3840,4346,4101
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,3840,4346,4081
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1658
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1628
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1585
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1494
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1453
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1437
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1390
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1353
valarchie/AgileBoot-Back-End,agileboot-domain/src/main/java/com/agileboot/domain/system/menu/model/RouterModel.java,1147,1714,1217
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,2291
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,2257
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,2026
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,2004
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,1888
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,1717
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,1695
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,1573
valarchie/AgileBoot-Back-End,agileboot-common/src/main/java/com/agileboot/common/utils/poi/CustomExcelUtil.java,1456,2323,1522
